TIPO_NOM,CLV_DIP,NOM_DIP,PERC_DED,GRAV_NG,GRAV_LOC,GRAV_EST,TOPE_NG,INCIDENCIA,CLV_SALDO,SEC_CALC,TOPE_CLV,TOPE_CANT,TOPE_TIPO,VAL_PAR1_TIPO,VAL_PAR1_DESDE,VAL_PAR1_HASTA,VAL_PAR1_DEC,VAL_PAR1_DEF,VAL_PAR2_TIPO,VAL_PAR2_DESDE,VAL_PAR2_HASTA,VAL_PAR2_DEC,VAL_PAR2_DEF,VAL_PAR3_TIPO,VAL_PAR3_DESDE,VAL_PAR3_HASTA,REDONDEO_IMP,REDONDEO_DATO,FORMULA,FORMULA_PRES,FORMULA_FINI,FORMULA_AVANZADA,IMPRIMIR,APLICA_PENSION,BANDERA_FORMULA,BANDERA_NIVEL,DESC_RECIBOS,DIP_SALDOS,SUMA_RESTA_SALDOS,TRANSACCIONES
@,ATRA,AYUDA DE TRANSPORTE,P,GN,1,,0,1,0,150,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"IF PARM1 > 0 THENû   Importe = PARM1ûEND ELSEû CCOSTO = REG_EMP<AN_EMP.CCOSTO%>û  IF TIPO_NOM EQ ""NS"" AND CCOSTO = ""1000000018"" THENû       PNOR = DIPM(""PNOR"",""IM"")û      IMPORTE = PNOR * 0.14û  ENDûEND û",,,1,1,0,1,,,,,
@,INAJ,INFONAVIT AJUSTE,D,NI,0,,0,0,1,700,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2û,,,1,1,0,1,,,,,
@,DAPV,ANTICIPO PRIMA VAC EUA,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,GASO,GASOLINA,E,NI,0,,0,1,0,200,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,INRE,INGRESOS EXENTOS POR RETIRO,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,AREM,AYUDA REYES MAGOS,P,GN,0,,0,1,0,105,N,,,O,800,800,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,DRET,DESCUENTO POR RETARDOS,D,NI,0,,0,1,0,700,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = SDI@*PARM1,,,0,1,0,1,,,,,
@,SPHN,SALARIO POR HORAS,P,GN,1,,0,1,0,40,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = SDI@/8*PARM1,,,0,1,0,1,,,,,
@,OTDE,OTROS DESCUENTOS,D,NI,0,,0,1,0,838,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,AJCI,AJUSTE CREDITO INFONAVIT,D,NI,0,,0,1,0,862,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,@BOH,HONORARIOS ASIMILADOS,P,GN,1,,0,1,0,510,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1,,,1,1,0,1,,,,,
@,@CIF,COMPENSACION DE IMPUESTOS SALDO A FAVOR,D,NI,0,0,0,1,0,960,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IMP_FAVOR = PARM1ûACUMULADO = DIPA(""@CIF"",""IM"",EJ_FISCAL%,EJ_FISCAL%)ûIMPUESTO = DIPM(""@ISP"",""IM"")ûSALDO = IMP_FAVOR - ACUMULADOûIF SALDO > IMPUESTO THENûIMPORTEF = IMPUESTOûEND ELSEûIMPORTEF = SALDOûENDûIMPORTE = IMPORTEF",,,1,1,0,1,,,,,
@,INFA,INTERESES DEL FONDO,P,GN,0,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,INAD,INFONAVIT ADEUDO,D,NI,0,,0,0,1,700,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2ûû,,,1,1,0,1,,,,,
NI,PNOR,SUELDO NORMAL,P,GN,1,,0,0,0,1,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,"* JGG 28/05/02  modificacion concepto original para que pague unicamente los dias del periodo o los queû* el empleado tenga como fecha de ingreso a la fecha de termino del periodo.û* Si se pone en parametro 1 la cantidad de dias a pagar el sistema pague unicamente esos dias..ûû************ûû*MRM 07/05/2007  Cuando el mes es 31 û$INSERT AN_CAL_PERIODOSû$INSERT AN_TIPOSûPERIODO= REG_TIPO<AN_TIPOS.NUM_PER_ACTUAL%>ûLL.CAL.PER=""""ûLL.CAL.PER= TIPO_NOM:""*"":EJ_FISCAL%:""*"":PERIODOûREG_CAL= """"ûCALL IO_READ(REG_CAL,""AN_CAL_PERIODOS"","""",LL.CAL.PER,"""",1,SW_RD)ûIF SW_RD EQ 0 THENûDIAS.PER.REAL = REG_CAL<AN_CAL_PERIODOS.DIAS_PERIODO%>ûENDû************ûIF PARM1 NE 0 AND PARM1 NE """" THENû    DIAS.TRABAJADOS = PARM1ûEND ELSEû   DIAS.TRABAJADOS = DIAS_PERû   FECHA.INGRESO                   = REG_EMP<AN_EMP.F_INGRESO%>û   FECHA.INGRESO.JUL            = FECHA(FECHA.INGRESO,1,""AAAAMMDD"")û   IF FECHA.INGRESO.JUL >  FINIPER THEN û      IF FECHA.INGRESO.JUL LE FTERPER THENû          DIAS.TRABAJADOS = FTERPER - FECHA.INGRESO.JUL + 1û          *MRMû          IF DIAS.PER.REAL=31 THEN DIAS.TRABAJADOS = FTERPER - FECHA.INGRESO.JUL           û      END ELSE û          DIAS.TRABAJADOS = 0û     END û  ENDûENDûDIASV = 0ûIF DIAS.TRABAJADOS > 30 THEN DIAS.TRABAJADOS = 30û LOCATE ""Finiquito"" IN REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%> USING @VM SETTING POSF ELSEû     DIASV = DIPC(""@VAC"",""TP1"")û ENDûDIAS.TRABAJADOS = DIAS.TRABAJADOS -  DIASVûûSALARIO.DIARIO      = SDI@û* SALARIO.MENSUAL = REG_EMP<AN_EMP.SAL_MENS%>û* SALARIO.DIARIO    = SALARIO.MENSUAL / 30ûû  IMPORTE = SALARIO.DIARIO * DIAS.TRABAJADOSû  DATO       = DIAS.TRABAJADOSûLOCATE ""Finiquito"" IN REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%> USING @VM SETTING POSF THENû   DIAS_PER = DATOûENDûû",,,1,1,0,1,,,,,
@,OTRD,OTRAS DEDUCCIONES,D,NI,0,,0,1,0,600,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2ûû,,,1,1,0,1,,,,,
@,DAYD,DESC AYUDA DEFUNCION,D,NI,0,,0,1,0,630,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,BPUN,BONO PUNTUALIDAD,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,OTRR,OTROS REEMBOLSOS,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PSGS,PERMISO SIN GOCE DE SUELDO,D,GN,1,0,0,1,0,605,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû$INSERT AN_TIPOSûû*obtiene ausentismoûDIAS_AUSE= 0ûFINIPER_EXT=  FECHA(FINIPER,2,""AAAAMMDD"")ûCALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)ûFOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û DIAS_AUSE+= DIPM(FALTAS<1,CONT1>, ""DA"")ûNEXT CONT1ûFOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û DIAS_AUSE+= DIPM(INCAPACIDADES<1,CONT1>, ""DA"")ûNEXT CONT1ûûIF REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""S"" THENû DIAS_JOR= DIAS_PERû û DIAS_DISP= DIAS_JOR - DIAS_AUSEû IF DIAS_DISP <= 0 THEN DIAS_DISP= 0û IF PARM1 > DIAS_DISP THEN DIAS_DESC= DIAS_DISP ELSE DIAS_DESC= PARM1ûû  FACTOR = 1ûEND ELSEû DIAS_DESC= PARM1û FACTOR= 1ûENDûûIF PARM1 < 1 AND PARM1 > -1 THENû IMPORTE= SDI@/8*DIAS_DESC*10*FACTORûEND ELSEû IMPORTE= SDI@*DIAS_DESC*FACTORûENDûDATO= PARM1",,,1,1,0,1,,,,,
@,TOTP,TOTAL DE PERCEPCIONES,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,VIAC,AJUSTE DE VIATICOS,D,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"Importe = PARM1; û*DIPC(""VIAD"",""TP1"")+DIPC(""VIAN"",""TP1"")+DIPC(""@BOV"",""TP1"")",,,1,1,0,1,,,,,
@,DFON,DEVOLUCION CREDITO FONACOT,P,NI,0,,0,1,0,202,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,@AIF,AJUSTE DE IMPUESTOS SALDO A FAVOR,X,NI,0,0,0,0,0,960,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"ûimpuesto = DIPM(""@ISP"",""IM"")ûIF IMPUESTO  < 0 THENû  IMPORTE = IMPUESTO * -1ûENDû",,,1,1,0,1,,,,,
@,AYUC,AYUDA DE COMEDOR,P,EX,1,,0,1,0,200,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,APVE,ANTICIPO PRIMA VAC EUA,P,GN,1,,0,1,0,300,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,VNDI,VNDI,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,,,,0,1,0,0,,,,,
@,AFAH,Acumulado Fondo de Ahorro,E,NI,0,0,0,1,0,800,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,,,,0,1,0,0,,,,,
@,SALP,SALARIO PROMEDIO FINIQUITO,X,NI,0,,0,1,0,1,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,CUOF,CUOTA FEDERADA SINDICALIZADO,D,NI,0,,0,1,0,900,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,PPUN,PREMIO DE PUNTUALIDAD,P,GN,1,,0,1,0,100,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,0,1,0,1,,,,,
@,DIRT,ESTADISTICO ENCAPACIDAD RT,X,NI,0,,0,1,0,500,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,Importe = PARM1*SDI@ûDato = PARM1,,,0,1,0,1,,,,,
@,I@25,IMPUESTO ESTATAL SINALOA,E,NI,0,,0,0,0,928,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""25"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,D107,AJUSTE AL SUBSIDIO CAUSADO,D,GN,0,,0,0,0,950,N,,,O,0,0,0,0,O,0,0,0,0,O,,,0,0,"CSUB = DIPM(""CSUB"",""IM"")ûIF CSUB > 0 THENû    DCSUB = DIPM(""CSUB"",""DA"")û    IF DCSUB EQ 0 THENû       SEC = DIPA(""@SEC"",""IM"",EJ_FISCAL%:MES_BASE,EJ_FISCAL%:MES_BASE)û       IMPORTE = SECû    END ELSEû       IMPORTE = CSUBû    ENDûENDû",,,1,1,0,1,,,,,
@,FAHO,FONDO DE AHORRO TOTAL,X,NI,0,0,0,1,0,50,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûBEGIN CASEû CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""S""û  PORCENTAJE= 6.50û CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û  PORCENTAJE= 10.00û CASE 1û  PORCENTAJE= 10.00ûEND CASEûû*Se calcula el tope gravado como el 13% de 10 Salarios MinimosûTOPE_DIA= SAL_MIN*30.4167/30*10*13/100ûSAL_FULL= SDI@*PORCENTAJE/100ûûSAL_EXCESO= 0ûIF SAL_FULL > TOPE_DIA THENû SAL_DIA= TOPE_DIAû SAL_EXCESO= SAL_FULL - TOPE_DIAûEND ELSEû SAL_DIA= SAL_FULLûENDûû*Se calculan los dias trabajadosûDIAS_TRA=  DIPM(""PNOR"",""DA"") + DIPM(""22"",""DA"") + DIPC(""RFAL"",""TP1"")û ûLOCATE ""RRET"" IN REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%> USING @VM SETTING POS_RRET THENû FOR CONT1= POS_RRET TO COUNT(REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%>, @VM) + 1û  IF REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%, CONT1> = ""RRET"" THENû   TURNO= REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%, CONT1>û   GOSUB GET_HRSû   û   IF HRS_TURNO <> 0 AND HRS_TURNO <> """" THENû    DIAS_TRA+= (REG_EMP_INCI<AN_EMP_INCI.PARAM1%, CONT1>/100)/HRS_TURNOû   ENDû  ENDû NEXT CONT1ûENDûûFINIPER_EXT =  FECHA(FINIPER,2,""AAAAMMDD"")ûCALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)ûFOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û IF FALTAS<1,CONT1><>""507"" THENû  *DIPS QUE DESCUENTAN DIAS COMPLETOSû  DIAS_TRA-= DIPC(FALTAS<1,CONT1>, ""TP1"")û END ELSEû  LOCATE ""507"" IN REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%> USING @VM SETTING POS_507 THENû   FOR CONT2= POS_507 TO COUNT(REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%>, @VM) + 1û    IF REG_EMP_INCI<AN_EMP_INCI.CLV_DIP%, CONT2> = ""507"" THENû     *CONVERTIR PARA EL DIP 507û     TURNO= REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%, CONT2>û     GOSUB GET_HRSû     DIAS_TRA-= (REG_EMP_INCI<AN_EMP_INCI.PARAM1%, CONT2>/100)/HRS_TURNOû    ENDû   NEXT CONT2û  ENDû ENDûNEXT CONT1ûûDIAS_INCA= 0ûFOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û DIAS_INCA+= DIPC(INCAPACIDADES<1,CONT1>, ""TP1"")ûNEXT CONT1ûûIF PERIODICIDAD = ""S"" THEN DIAS_INCA= DIAS_INCA * 7/(HRT@/HRD@)ûDIAS_TRA-= DIAS_INCAûûIF DIAS_TRA < 0 THEN DIAS_TRA= 0ûûIMPORTE= SAL_DIA*DIAS_TRAûDATO= DIAS_TRAûRETURNûû*********ûGET_HRS:û*********û IF TURNO NE """" AND TURNO NE REG_EMP<AN_EMP.TURNO%> THENû  CALL IO_READ(REGT,""AN_TAB_TURNO"","""",TURNO,"""",1,STATUS)û  HRS_TURNO= REGT<AN_TAB_TURNO.HRS_DIA%> / 100û END ELSEû  HRS_TURNO= HRD@û ENDûRETURNûû/*ûIF SAL_EXCESO > 0 THENû IMP_EXCESO= SAL_EXCESO*DIAS_TRAû û LOCATE ""ODE1"" IN REG_MOVTO<AN_EMP_MOVTOS.CLV_DIP_D%> USING @VM SETTING POS_ODE1 THEN NULLû IF POS_ODE1 <= 0 THEN POS_ODE1= 1û û REG_MOVTO<AN_EMP_MOVTOS.CLV_DIP_D%, POS_ODE1>= ""ODE1""û REG_MOVTO<AN_EMP_MOVTOS.IMP_D%, POS_ODE1>= IMP_EXCESO*100û REG_MOVTO<AN_EMP_MOVTOS.DATO_D%, POS_ODE1>= DIAS_TRA*100û REG_MOVTO<AN_EMP_MOVTOS.IMP_GRAV_D%, POS_ODE1>= IMP_EXCESO*(-100)û REG_MOVTO<AN_EMP_MOVTOS.IMP_EXE_D%, POS_ODE1>= 0û REG_MOVTO<AN_EMP_MOVTOS.FECHA_D%, POS_ODE1>= FINIPER_EXTû REG_MOVTO<AN_EMP_MOVTOS.CCOSTO_D%, POS_ODE1>= REG_EMP<AN_EMP.CCOSTO%>û REG_MOVTO<AN_EMP_MOVTOS.REFER_D%, POS_ODE1>= ""FAHE""ûENDû*/",,,1,1,0,1,,,,,
@,AHOR,AHORROS FONDO,P,GN,0,0,0,1,0,280,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûû*solo calcular en finiquitoûLOCATE ""Finiquito"" IN REG_EMP_INCI<AN_EMP_INCI.REFERENCIA%> USING @VM SETTING POS ELSE RETURNûû$INSERT AN_TIPOSûPERIODICIDAD= REG_TIPO<AN_TIPOS.PERIODICIDAD%>ûûBEGIN CASEû CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""S""û  PORCENTAJE= 6.50û CASE REG_TIPO<AN_TIPOS.PERIODICIDAD%> = ""Q""û  PORCENTAJE= 10.00û CASE 1û  PORCENTAJE= 10.00ûEND CASEûûSAL_FULL= SDI@*PORCENTAJE/100ûSAL_DIA=SAL_FULLûû*Se calculan los dias trabajadosûIF PARM1 NE 0 AND PARM1 NE """" THENû DIAS_TRA= PARM1ûEND ELSEû DIAS_TRA= DIPM(""PNOR"",""DA"") + DIPM(""@VAC"",""DA"") + DIPM(""SDIA"",""DA"")û IF DIAS_TRA <= 0 THEN RETURNûENDûû*obtiene ausentismoûDIAS_AUSE= 0ûFINIPER_EXT=  FECHA(FINIPER,2,""AAAAMMDD"")ûCALL TABLAS_IMSS(""@IMS"", ZONA_ECO, FINIPER_EXT, PORCENTAJE, IMP_TOPE, IMP_TOPE_EXE, FALTAS,INCAPACIDADES, STATUS)ûFOR CONT1= 1 TO COUNT(FALTAS, @VM) + 1û DIAS_AUSE+= DIPC(FALTAS<1,CONT1>, ""TP1"")ûNEXT CONT1ûFOR CONT1= 1 TO COUNT(INCAPACIDADES, @VM) + 1û DIAS_AUSE+= DIPC(INCAPACIDADES<1,CONT1>, ""TP1"")ûNEXT CONT1ûûIF PERIODICIDAD = ""S"" THEN DIAS_AUSE= DIAS_AUSE * 7/(HRT@/HRD@)ûDIAS_TRA-= DIAS_AUSEûIF DIAS_TRA < 0 THEN DIAS_TRA= 0ûûIMPORTE= SAL_DIA*DIAS_TRAûDATO= DIAS_TRA",,,1,1,0,1,,,,,
@,SUBM,SUBSIDIO POR INCAPACIDAD POR MATERNIDAD,P,EX,0,,0,1,0,10,N,,,O,0,0,1,0,O,0,0,0,0,O,,,0,0,IMPORTE=SIN@*PARM1ûDATO=PARM1,,,1,1,0,1,,SUBM,,,
@,VLFI,VALES FINIQUITO,E,EX,0,,0,1,0,125,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,,,,0,1,0,0,,,,,
@,PCG1,PERMISO CON GOCE POR PATERNIDAD,P,GN,0,0,0,1,0,8,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"IF PARM2 NE """" AND PARM2 NE 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûûIMPORTE= SDI@ * PARM1ûDATO= PARM1",,,1,1,0,1,,,,,
@,AYHO,TELETRABAJO,P,NI,0,,0,1,0,10,N,,,R,0,0,1,0,O,0,0,0,0,O,,,0,0,Importe = PARM1,,,1,1,0,1,,,,,
@,VALX,VALES DESPENSA TOTALES,P,EX,0,,0,1,0,100,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"*****************ûVALOR_GRAL= 1400û*****************ûVALOR_DIRS= SAL_MIN * 30.4ûû*****************ûIF PARM2=2 THENûIMPORTE=PARM1ûRETURNûENDûIF PARM2=1 THEN RETURNûIF PARM1>30 THEN ûIMPORTE=PARM1ûRETURNûENDûûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûIF PARM2+0 <> 0 THEN IMPORTE= PARM2; DATO= PARM1; RETURNûû$INSERT TDIASûû*determina fecha de inicioûF_INGRESO_EXT= REG_EMP<AN_EMP.F_INGRESO%>ûF_INI_MES= EJ_FISCAL%:FMT(MES_BASE,""R(0)#2""):""01""ûIF F_INGRESO_EXT > F_INI_MES THENû DIA_INI= F_INGRESO_EXT[7,2]+0ûEND ELSEû DIA_INI= 1ûENDûû*determina fecha de términoûDIA_FIN= 30ûûF_BAJA_INT= DIPC(""@GRA"",""PH"")+0ûIF F_BAJA_INT > 0 THENû DIA_FIN= FECHA(F_BAJA_INT,2,""AAAAMMDD"")[7,2]+0û IF DIA_FIN > 30 THEN DIA_FIN= 30ûENDûûDIAS= DIA_FIN - DIA_INI + 1ûIF PARM1+0 <> 0 THEN DIAS= PARM1ûû*IF REG_EMP<AN_EMP.SIN_US045%> = ""PA"" THENûIF REG_EMP<AN_EMP.SIN_US045%> = ""PA""  OR REG_EMP<AN_EMP.SIN_US045%> = ""P1""  OR REG_EMP<AN_EMP.SIN_US045%> = ""P2"" OR REG_EMP<AN_EMP.SIN_US045%> = ""P3"" OR  REG_EMP<AN_EMP.SIN_US045%> = ""P4"" OR REG_EMP<AN_EMP.SIN_US045%> = ""P5"" THENû *categorias Director o Superiorû VALOR= VALOR_DIRSûEND ELSEû *categorias inferiores a Directorû VALOR= VALOR_GRALûENDûûIMPORTE= VALOR/30 * DIASûDATO= DIAS",,,1,1,0,1,,,,,
@,VPFA,VALOR PRESTAMO FONDO DE AHORRO,X,NI,0,,0,1,0,715,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,"*************ûPTOS_ADIC= 3û*************ûûIF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûFTERPER_EXT= FECHA(FTERPER,2,""AAAAMMDD"")ûPORC= SALARIOMINIMO(""TIE"",FTERPER_EXT)/10000 + PTOS_ADICûûDATO= PARM1*(1+PORC/100)ûNUM_PERIODOS= (11- MES_BASE +1)*2ûûIMPORTE= DATO/NUM_PERIODOS",,,1,1,0,1,,,,,
@,I@14,IMPUESTO ESTATAL JALISCO,E,NI,0,,0,0,0,921,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"/*ûMecánica:û-Obtiene la Base sumando los DIPs definidos en el catálogo maestro cuya clave es igual a la clave de este DIPû-Obtiene la tasa del catálogo CEDO y obtiene el impuesto sobre nominas del empleadoû*/ûû$INSERT AN_CATALOGOSû$INSERT AN_RECINTOSûû*IF @USERNAME = ""MANAGER_NOM"" THEN DEBUGûûWRECINTO = REG_EMP<AN_EMP.RECINTO%>ûCALL IO_READ(REG,""AN_RECINTOS"","""",WRECINTO,"""",0,ST)ûIF ST = 0 THENû    ENT.FED = REG<AN_RECINTOS.ENT_FED%>û    IF ENT.FED <>  ""14"" THEN û       RETURNû   END ELSEû      BASE= 0û     *obtiene Baseû     CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",CLV_DIP,"""",1,STATUS)û     FOR CONT1= 1 TO COUNT(REG_CAT<AN_CATALOGOS.CLAVES%>,@VM)+1û IF TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""S"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = ""s"" OR TRIM(REG_CAT<AN_CATALOGOS.CAMPO_3%,CONT1>) = """" THENû  BASE+= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û END ELSEû  BASE-= DIPM(TRIM(REG_CAT<AN_CATALOGOS.CLAVES%,CONT1>),""IM"")û ENDû      NEXT CONT1ûû      TASA= 0û      *obtiene Tasaû      CALL IO_READ(REG_CAT,""AN_CATALOGOS"","""",""CEDO"","""",1,STATUS)û      LOCATE CLV_DIP[3,2] IN REG_CAT<AN_CATALOGOS.CLAVES%> USING @VM SETTING POS THENû TASA= REG_CAT<AN_CATALOGOS.CAMPO_3%,POS>û      ENDûû     IMPORTE= BASE * TASA / 100û     DATO= BASEû    ENDûEND",,,1,1,0,1,,,,,
@,TPAS,TOTAL PASS,D,NI,0,,0,1,0,60,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,IMPORTE=PARM1ûDATO=1,,,1,1,0,1,,TPAS,,,
@,SEHI,SEGUROS HIPOTECARIO,D,NI,0,,0,1,0,852,N,,,R,0,0,1,0,O,0,0,1,0,O,,,0,0,Importe = PARM1ûDato = PARM2,,,1,1,0,1,,,,,
@,FAHD,FONDO DE AHORRO,D,NI,0,,0,1,0,100,N,,,O,0,0,1,0,O,0,0,1,0,O,,,0,0,"ûIF TIPO_NOM=""FQ"" AND PARM1>0 AND PARM2=1 THENûIMPORTE=PARM1ûRETURNûENDûûIF TIPO_NOM=""FQ"" THEN RETURNûûImporte = DIPM(""FAHC"",""IM"")ûDato = DIPM(""FAHC"",""DA"")",,,1,1,0,1,,,,,
